dateandtime,NGP,EGT,WF,Status
1/15/2018 19:20,0,31.2596,0,1
1/15/2018 19:25,0,30.7032,0,1
1/15/2018 19:30,0,30.0356,0,1
1/15/2018 19:35,0,29.0337,0,1
1/15/2018 19:40,0,30.3695,0,1
1/20/2018 16:50,0,51.4478,0,1
1/20/2018 16:55,36.3821,873.297,1753.85,1
1/20/2018 17:00,69.1226,973.135,3653.85,1
1/20/2018 17:05,86.0095,1371.66,5673.08,1
1/20/2018 17:10,86.0688,1368.5,5626.92,1
1/20/2018 17:15,86.145,1369.93,5576.92,1
1/20/2018 17:20,86.2297,1370.68,5565.38,1
1/20/2018 17:25,87.1189,1370.15,5661.54,1
1/20/2018 17:30,87.2798,1369.67,5657.69,1
1/20/2018 17:35,87.3391,1368.7,5650,1
1/20/2018 17:40,87.8726,1369.84,5707.69,1
1/20/2018 17:45,88.0251,1371.15,5707.69,0
1/20/2018 17:50,88.169,1370.25,5711.54,0
1/20/2018 17:55,88.313,1368.17,5707.69,0
1/20/2018 18:00,88.457,1370.55,5715.38,0
1/20/2018 18:05,89.0075,1365.51,5773.08,0
1/20/2018 18:10,89.1345,1367.1,5776.92,0
1/20/2018 18:15,89.2531,1372.97,5796.15,0
1/20/2018 18:20,89.0921,1373.94,5800,0
1/20/2018 18:25,89.2361,1367.23,5803.85,0
1/20/2018 18:30,89.2192,1367.84,5811.54,0
1/20/2018 18:35,89.2192,1371.38,5807.69,0
1/20/2018 18:40,89.2615,1368.32,5811.54,0
1/20/2018 18:45,89.3123,1372.48,5823.08,0
1/20/2018 18:50,89.3293,1366.67,5834.62,0
1/20/2018 18:55,89.3123,1368.26,5838.46,0
1/20/2018 19:00,89.4224,1364.47,5838.46,0
1/20/2018 19:05,89.397,1373.23,5842.31,0
1/20/2018 19:10,89.4648,1368.47,5850,0
1/20/2018 19:15,89.4563,1366.19,5853.85,0
1/20/2018 19:20,89.4986,1366.24,5853.85,0
1/20/2018 19:25,89.524,1369.43,5857.69,0
1/20/2018 19:30,89.541,1372.6,5865.38,0
1/20/2018 19:35,89.5071,1369.86,5861.54,0
1/20/2018 19:40,89.524,1367.41,5857.69,0
1/20/2018 19:45,89.524,1368.36,5857.69,0
1/20/2018 19:50,89.4902,1366.64,5869.23,0
1/20/2018 19:55,89.4902,1373.18,5873.08,0
1/20/2018 20:00,89.4394,1371.62,5861.54,0
1/20/2018 20:05,89.4309,1368.83,5861.54,0
1/20/2018 20:10,89.4309,1368.87,5869.23,0
1/20/2018 20:15,89.4309,1367.18,5869.23,0
1/20/2018 20:20,89.4309,1373.37,5861.54,0
1/20/2018 20:25,89.414,1367.1,5869.23,0
1/20/2018 20:30,89.4478,1370.7,5865.38,0
1/20/2018 20:35,89.4817,1370.2,5873.08,0
1/20/2018 20:40,89.4394,1366.7,5861.54,0
1/20/2018 20:45,89.4648,1370.03,5869.23,0
1/20/2018 20:50,89.4563,1369.38,5869.23,0
1/20/2018 20:55,89.4902,1368.5,5865.38,0
1/20/2018 21:00,89.4817,1368.31,5865.38,0
1/20/2018 21:05,89.4817,1367.1,5865.38,0
1/20/2018 21:10,89.4986,1368.77,5857.69,0
1/20/2018 21:15,89.4394,1375.02,5869.23,0
1/20/2018 21:20,89.4394,1367.91,5861.54,0
1/20/2018 21:25,89.4309,1367.22,5861.54,0
1/20/2018 21:30,89.4478,1366.8,5857.69,0
1/20/2018 21:35,89.3631,1373.18,5857.69,0
1/20/2018 21:40,89.3885,1374.66,5861.54,0
1/20/2018 21:45,89.3885,1368.87,5861.54,0
1/20/2018 21:50,89.3716,1370.01,5853.85,0
1/20/2018 21:55,89.3885,1372.12,5850,0
1/20/2018 22:00,89.4309,1366.44,5857.69,0
1/20/2018 22:05,89.397,1369.85,5865.38,0
1/20/2018 22:10,89.3801,1370.57,5853.85,0
1/20/2018 22:15,89.3293,1371.69,5884.62,0
1/20/2018 22:20,89.4224,1366.73,5853.85,0
1/20/2018 22:25,89.3885,1370.44,5873.08,0
1/20/2018 22:30,89.3885,1368.13,5873.08,0
1/20/2018 22:35,89.4055,1365.45,5861.54,0
1/20/2018 22:40,89.3885,1370.03,5861.54,0
1/20/2018 22:45,89.3801,1372.03,5861.54,0
1/20/2018 22:50,89.414,1367.78,5873.08,0
1/20/2018 22:55,89.4478,1373.21,5873.08,0
1/20/2018 23:00,89.4648,1368.07,5884.62,0
1/20/2018 23:05,89.4309,1374.37,5876.92,0
1/20/2018 23:10,89.4732,1368.24,5869.23,0
1/20/2018 23:15,89.4563,1369.86,5880.77,0
1/20/2018 23:20,89.4394,1367.47,5880.77,0
1/20/2018 23:25,89.4309,1367.55,5876.92,0
1/20/2018 23:30,89.4055,1371.53,5869.23,0
1/20/2018 23:35,89.3631,1374.1,5888.46,0
1/20/2018 23:40,89.3293,1372.5,5884.62,0
1/20/2018 23:45,89.3462,1372.85,5884.62,0
1/20/2018 23:50,89.3123,1369.5,5880.77,0
1/20/2018 23:55,89.3293,1370.09,5884.62,0
1/21/2018 0:00,89.2869,1372.89,5888.46,0
1/21/2018 0:05,89.2361,1372.64,5884.62,0
1/21/2018 0:10,89.2107,1369.05,5880.77,0
1/21/2018 0:15,89.2022,1370.4,5880.77,0
1/21/2018 0:20,89.1684,1369.96,5880.77,0
1/21/2018 0:25,89.1514,1369.89,5876.92,0
1/21/2018 0:30,89.0583,1376.92,5888.46,0
1/21/2018 0:35,89.0837,1367.36,5884.62,0
1/21/2018 0:40,89.0329,1371.6,5888.46,0
1/21/2018 0:45,89.0837,1372.15,5896.15,0
1/21/2018 0:50,89.1514,1370.82,5888.46,0
1/21/2018 0:55,89.2022,1367.32,5903.85,0
1/21/2018 1:00,89.3123,1373.11,5911.54,0
1/21/2018 1:05,89.414,1371.27,5907.69,0
1/21/2018 1:10,89.4478,1369.76,5911.54,0
1/21/2018 1:15,89.4986,1370.77,5926.92,0
1/21/2018 1:20,89.541,1373.53,5930.77,0
1/21/2018 1:25,89.5579,1372.91,5934.62,0
1/21/2018 1:30,89.5664,1365.5,5923.08,0
1/21/2018 1:35,89.6087,1369.5,5934.62,0
1/21/2018 1:40,89.6172,1368.31,5934.62,0
1/21/2018 1:45,89.6596,1370.07,5938.46,0
1/21/2018 1:50,89.6934,1372.5,5953.85,0
1/21/2018 1:55,89.7273,1365.33,5934.62,0
1/21/2018 2:00,89.7781,1367.6,5946.15,0
1/21/2018 2:05,89.7866,1370.28,5961.54,0
1/21/2018 2:10,89.7781,1368.77,5957.69,0
1/21/2018 2:15,89.8543,1373.3,5957.69,0
1/21/2018 2:20,89.8374,1371.55,5961.54,0
1/21/2018 2:25,89.8205,1367.32,5961.54,0
1/21/2018 2:30,89.8035,1365.54,5957.69,0
1/21/2018 2:35,89.7696,1368.09,5965.38,0
1/21/2018 2:40,89.7781,1368.25,5950,0
1/21/2018 2:45,89.7273,1371.36,5950,0
1/21/2018 2:50,89.7442,1368.85,5965.38,0
1/21/2018 2:55,89.7188,1371.87,5965.38,0
1/21/2018 3:00,89.668,1368.63,5953.85,0
1/21/2018 3:05,89.6596,1368.91,5973.08,0
1/21/2018 3:10,89.6511,1370.24,5965.38,0
1/21/2018 3:15,89.6341,1374.22,5961.54,0
1/21/2018 3:20,89.6426,1372.21,5965.38,0
1/21/2018 3:25,89.6257,1369.78,5961.54,0
1/21/2018 3:30,89.6257,1370.54,5976.92,0
1/21/2018 3:35,89.5918,1373.24,5965.38,0
1/21/2018 3:40,89.6003,1366.5,5965.38,0
1/21/2018 3:45,89.5918,1369.44,5957.69,0
1/21/2018 3:50,89.6087,1374.23,5961.54,0
1/21/2018 3:55,89.6003,1372.67,5973.08,0
1/21/2018 4:00,89.5664,1370.8,5965.38,0
1/21/2018 4:05,89.6172,1367.03,5980.77,0
1/21/2018 4:10,89.6087,1368.45,5976.92,0
1/21/2018 4:15,89.6003,1371.85,5973.08,0
1/21/2018 4:20,89.6426,1367.93,5976.92,0
1/21/2018 4:25,89.6257,1368.35,5973.08,0
1/21/2018 4:30,89.6426,1372.58,5976.92,0
1/21/2018 4:35,89.6765,1370.71,5984.62,0
1/21/2018 4:40,89.6257,1368.37,5984.62,0
1/21/2018 4:45,89.6934,1366.27,5984.62,0
1/21/2018 4:50,89.6765,1371.54,5976.92,0
1/21/2018 4:55,89.7104,1372.05,5988.46,0
1/21/2018 5:00,89.7019,1369.76,6000,0
1/21/2018 5:05,89.7696,1366.65,5984.62,0
1/21/2018 5:10,89.7273,1369.72,5996.15,0
1/21/2018 5:15,89.7612,1368.32,6003.85,0
1/21/2018 5:20,89.8289,1366.2,6003.85,0
1/21/2018 5:25,89.7866,1365.91,5996.15,0
1/21/2018 5:30,89.8459,1370.11,6007.69,0
1/21/2018 5:35,89.8459,1370.94,6011.54,0
1/21/2018 5:40,89.8797,1369.38,6011.54,0
1/21/2018 5:45,89.9221,1371.75,6011.54,0
1/21/2018 5:50,89.9306,1367.18,6011.54,0
1/21/2018 5:55,89.9814,1366.21,6019.23,0
1/21/2018 6:00,89.9983,1370.02,6034.62,0
1/21/2018 6:05,90.0322,1367.32,6015.38,0
1/21/2018 6:10,90.0999,1369.13,6023.08,0
1/21/2018 6:15,90.0999,1371.69,6030.77,0
1/21/2018 6:20,90.1423,1371.74,6030.77,0
1/21/2018 6:25,90.1762,1371.99,6026.92,0
1/21/2018 6:30,90.1846,1371.27,6034.62,0
1/21/2018 6:35,90.2185,1367.92,6038.46,0
1/21/2018 6:40,90.2524,1370.53,6034.62,0
1/21/2018 6:45,90.227,1371.27,6042.31,0
1/21/2018 6:50,90.2778,1371.9,6050,0
1/21/2018 6:55,90.3032,1370.13,6042.31,0
1/21/2018 7:00,90.2947,1370.37,6046.15,0
1/21/2018 7:05,90.3201,1369.58,6053.85,0
1/21/2018 7:10,90.3371,1370.73,6053.85,0
1/21/2018 7:15,90.3371,1369.17,6057.69,0
1/21/2018 7:20,90.3709,1369.08,6057.69,0
1/21/2018 7:25,90.3963,1372.17,6061.54,0
1/21/2018 7:30,90.3709,1371.99,6053.85,0
1/21/2018 7:35,90.3625,1372.11,6053.85,0
1/21/2018 7:40,90.4472,1370.59,6061.54,0
1/21/2018 7:45,90.4556,1372.35,6061.54,0
1/21/2018 7:50,90.4387,1370.87,6065.38,0
1/21/2018 7:55,90.4302,1368.21,6057.69,0
1/21/2018 8:00,90.4726,1373.25,6061.54,0
1/21/2018 8:05,90.4641,1369.66,6069.23,0
1/21/2018 8:10,90.4895,1370.27,6065.38,0
1/21/2018 8:15,90.481,1371.49,6057.69,0
1/21/2018 8:20,90.481,1370.05,6065.38,0
1/21/2018 8:25,90.4726,1372.72,6073.08,0
1/21/2018 8:30,90.498,1370.77,6073.08,0
1/21/2018 8:35,90.481,1368.41,6065.38,0
1/21/2018 8:40,90.5234,1367.53,6061.54,0
1/21/2018 8:45,90.4895,1369.42,6069.23,0
1/21/2018 8:50,90.5234,1369.72,6065.38,0
1/21/2018 8:55,90.4726,1369.04,6069.23,0
1/21/2018 9:00,90.5234,1370.21,6069.23,0
1/21/2018 9:05,90.4895,1370.45,6073.08,0
1/21/2018 9:10,90.5149,1372.4,6073.08,0
1/21/2018 9:15,90.625,1370.64,6076.92,0
1/21/2018 9:20,90.752,1369.12,6069.23,0
1/21/2018 9:25,90.8875,1372.08,6061.54,0
1/21/2018 9:30,91.0484,1371.2,6069.23,0
1/21/2018 9:35,91.167,1370.82,6073.08,0
1/21/2018 9:40,91.2432,1369.86,6065.38,0
1/21/2018 9:45,91.1755,1370.17,6073.08,0
1/21/2018 9:50,91.1162,1369.37,6069.23,0
1/21/2018 9:55,90.9638,1369.57,6069.23,0
1/21/2018 10:00,90.8198,1371.58,6065.38,0
1/21/2018 10:05,90.7351,1370.23,6073.08,0
1/21/2018 10:10,90.6589,1369.94,6065.38,0
1/21/2018 10:15,90.5996,1367.59,6061.54,0
1/21/2018 10:20,90.5149,1370.94,6065.38,0
1/21/2018 10:25,90.4556,1367.63,6057.69,0
1/21/2018 10:30,90.4133,1369.99,6053.85,0
1/21/2018 10:35,90.3794,1370.19,6053.85,0
1/21/2018 10:40,90.3625,1366.57,6038.46,0
1/21/2018 10:45,90.2862,1367.11,6050,0
1/21/2018 10:50,90.2524,1368.97,6034.62,0
1/21/2018 10:55,90.21,1367.41,6030.77,0
1/21/2018 11:00,90.1338,1369.33,6023.08,0
1/21/2018 11:05,90.1423,1367.92,6023.08,0
1/21/2018 11:10,90.0915,1367.97,6015.38,0
1/21/2018 11:15,90.0237,1374.39,6011.54,0
1/21/2018 11:20,89.9644,1370.85,6015.38,0
1/21/2018 11:25,89.9644,1371.21,6019.23,0
1/21/2018 11:30,89.9221,1370.56,6015.38,0
1/21/2018 11:35,89.9475,1373.63,5996.15,0
1/21/2018 11:40,89.8797,1369.26,6007.69,0
1/21/2018 11:45,89.8967,1369.21,6007.69,0
1/21/2018 11:50,89.8459,1371.6,5996.15,0
1/21/2018 11:55,89.8205,1369.15,6000,0
1/21/2018 12:00,89.812,1367.39,5996.15,0
1/21/2018 12:05,89.7696,1371.95,5980.77,0
1/21/2018 12:10,89.7104,1371.63,5984.62,0
1/21/2018 12:15,89.6934,1365.7,5973.08,0
1/21/2018 12:20,89.6511,1374.75,5980.77,0
1/21/2018 12:25,89.6596,1371.88,5976.92,0
1/21/2018 12:30,89.5918,1374.85,5969.23,0
1/21/2018 12:35,89.6087,1373.24,5976.92,0
1/21/2018 12:40,89.5579,1371.87,5976.92,0
1/21/2018 12:45,89.5071,1367.14,5969.23,0
1/21/2018 12:50,89.524,1371.3,5965.38,0
1/21/2018 12:55,89.4902,1366.08,5961.54,0
1/21/2018 13:00,89.4986,1368.4,5950,0
1/21/2018 13:05,89.4478,1369.05,5950,0
1/21/2018 13:10,89.3631,1367.1,5950,0
1/21/2018 13:15,89.3208,1370.76,5950,0
1/21/2018 13:20,89.3039,1366.45,5946.15,0
1/21/2018 13:25,89.2615,1374.14,5926.92,0
1/21/2018 13:30,89.2446,1369.64,5930.77,0
1/21/2018 13:35,89.2276,1367.3,5926.92,0
1/21/2018 13:40,89.2022,1366.44,5907.69,0
1/21/2018 13:45,89.1514,1370.38,5915.38,0
1/21/2018 13:50,89.143,1367.84,5919.23,0
1/21/2018 13:55,89.126,1373.42,5915.38,0
1/21/2018 14:00,89.126,1367.75,5911.54,0
1/21/2018 14:05,89.1175,1373.02,5919.23,0
1/21/2018 14:10,89.0583,1367.87,5907.69,0
1/21/2018 14:15,89.0752,1371.51,5907.69,0
1/21/2018 14:20,89.0244,1373.02,5907.69,0
1/21/2018 14:25,88.9905,1365.73,5915.38,0
1/21/2018 14:30,89.0159,1371.71,5911.54,0
1/21/2018 14:35,89.0075,1369.4,5907.69,0
1/21/2018 14:40,88.9566,1371.93,5903.85,0
1/21/2018 14:45,88.982,1372.34,5903.85,0
1/21/2018 14:50,88.982,1372.22,5911.54,0
1/21/2018 14:55,88.9228,1373.25,5903.85,0
1/21/2018 15:00,88.8974,1372.05,5892.31,0
1/21/2018 15:05,88.8381,1371.3,5884.62,0
1/21/2018 15:10,88.8465,1364.53,5876.92,0
1/21/2018 15:15,88.8381,1372.88,5896.15,0
1/21/2018 15:20,88.7957,1370.91,5888.46,0
1/21/2018 15:25,88.7026,1370.37,5876.92,0
1/21/2018 15:30,88.7026,1371.59,5876.92,0
1/21/2018 15:35,88.6941,1367.11,5865.38,0
1/21/2018 15:40,88.6856,1372.86,5865.38,0
1/21/2018 15:45,88.6518,1366.62,5869.23,0
1/21/2018 15:50,88.6179,1368.29,5865.38,0
1/21/2018 15:55,88.6433,1370.94,5865.38,0
1/21/2018 16:00,88.5925,1373.09,5865.38,0
1/21/2018 16:05,88.5925,1366.89,5865.38,0
1/21/2018 16:10,88.5755,1368.8,5865.38,0
1/21/2018 16:15,88.5671,1370.77,5865.38,0
1/21/2018 16:20,88.5417,1373.97,5857.69,0
1/21/2018 16:25,88.5078,1372,5869.23,0
1/21/2018 16:30,88.457,1372.4,5861.54,0
1/21/2018 16:35,88.4824,1372.82,5861.54,0
1/21/2018 16:40,88.4909,1367.74,5857.69,0
1/21/2018 16:45,88.4824,1366.79,5853.85,0
1/21/2018 16:50,88.4485,1372.61,5857.69,0
1/21/2018 16:55,88.4316,1368.38,5861.54,0
1/21/2018 17:00,88.4316,1366.76,5853.85,0
1/21/2018 17:05,88.4146,1372.6,5853.85,0
1/21/2018 17:10,88.3977,1372.9,5853.85,0
1/21/2018 17:15,88.44,1368.44,5857.69,0
1/21/2018 17:20,88.457,1367.38,5861.54,0
1/21/2018 17:25,88.457,1372.55,5857.69,0
1/21/2018 17:30,88.4739,1370.53,5857.69,0
1/21/2018 17:35,88.4654,1366.49,5853.85,0
1/21/2018 17:40,88.4909,1372.7,5869.23,0
1/21/2018 17:45,88.4993,1367.37,5873.08,0
1/21/2018 17:50,88.5163,1368.98,5853.85,0
1/21/2018 17:55,88.5163,1374.22,5857.69,0
1/21/2018 18:00,88.5332,1373.23,5865.38,0
1/21/2018 18:05,88.5501,1372.82,5873.08,0
1/21/2018 18:10,88.5078,1373.19,5869.23,0
1/21/2018 18:15,88.5417,1369.81,5861.54,0
1/21/2018 18:20,88.5671,1369.43,5865.38,0
1/21/2018 18:25,88.5247,1370.84,5873.08,0
1/21/2018 18:30,88.5501,1369.76,5861.54,0
1/21/2018 18:35,88.5671,1366.86,5865.38,0
1/21/2018 18:40,88.5586,1369.01,5876.92,0
1/21/2018 18:45,88.5671,1368.12,5857.69,0
1/21/2018 18:50,88.5671,1370.58,5865.38,0
1/21/2018 18:55,88.5755,1367.86,5865.38,0
1/21/2018 19:00,88.584,1372.17,5869.23,0
1/21/2018 19:05,88.5755,1372.13,5865.38,0
1/21/2018 19:10,88.5671,1371.48,5865.38,0
1/21/2018 19:15,88.5586,1373.5,5876.92,0
1/21/2018 19:20,88.601,1370.6,5869.23,0
1/21/2018 19:25,88.5586,1371.21,5873.08,0
1/21/2018 19:30,88.5925,1368.2,5869.23,0
1/21/2018 19:35,88.5925,1366.05,5861.54,0
1/21/2018 19:40,88.5671,1367.05,5861.54,0
1/21/2018 19:45,88.584,1367.92,5865.38,0
1/21/2018 19:50,88.5671,1371.5,5865.38,0
1/21/2018 19:55,88.5417,1369.45,5861.54,0
1/21/2018 20:00,88.5925,1365.59,5869.23,0
1/21/2018 20:05,88.5755,1370.03,5873.08,0
1/21/2018 20:10,88.584,1367.8,5865.38,0
1/21/2018 20:15,88.6433,1366.4,5873.08,0
1/21/2018 20:20,88.6433,1368.93,5888.46,0
1/21/2018 20:25,88.6772,1367.78,5869.23,0
1/21/2018 20:30,88.6602,1366.91,5888.46,0
1/21/2018 20:35,88.6602,1370.99,5869.23,0
1/21/2018 20:40,88.6602,1371.91,5873.08,0
1/21/2018 20:45,88.6772,1370.96,5880.77,0
1/21/2018 20:50,88.6348,1372.83,5884.62,0
1/21/2018 20:55,88.6433,1372.71,5876.92,0
1/21/2018 21:00,88.6856,1367.48,5869.23,0
1/21/2018 21:05,88.6856,1370.08,5884.62,0
1/21/2018 21:10,88.6687,1369.08,5884.62,0
1/21/2018 21:15,88.6687,1373.48,5884.62,0
1/21/2018 21:20,88.6433,1372.91,5888.46,0
1/21/2018 21:25,88.6687,1369.36,5880.77,0
1/21/2018 21:30,88.6433,1370.81,5876.92,0
1/21/2018 21:35,88.6602,1367.61,5869.23,0
1/21/2018 21:40,88.6348,1369.05,5880.77,0
1/21/2018 21:45,88.6264,1369.31,5884.62,0
1/21/2018 21:50,88.6433,1367.91,5880.77,0
1/21/2018 21:55,88.6602,1371.38,5876.92,0
1/21/2018 22:00,88.6687,1366.69,5888.46,0
1/21/2018 22:05,88.6518,1367.56,5880.77,0
1/21/2018 22:10,88.6264,1367.94,5892.31,0
1/21/2018 22:15,88.6856,1373.9,5873.08,0
1/21/2018 22:20,88.6602,1364.82,5880.77,0
1/21/2018 22:25,88.6433,1369.7,5880.77,0
1/21/2018 22:30,88.6941,1372.15,5888.46,0
1/21/2018 22:35,88.6602,1368.23,5884.62,0
1/21/2018 22:40,88.6518,1366.78,5884.62,0
1/21/2018 22:45,88.6687,1368.7,5884.62,0
1/21/2018 22:50,88.6687,1368.62,5888.46,0
1/21/2018 22:55,88.6687,1371.19,5884.62,0
1/21/2018 23:00,88.6687,1369.63,5884.62,0
1/21/2018 23:05,88.6772,1368.06,5884.62,0
1/21/2018 23:10,88.6941,1372.22,5892.31,0
1/21/2018 23:15,88.6687,1367.4,5880.77,0
1/21/2018 23:20,88.6941,1366.01,5884.62,0
1/21/2018 23:25,88.6941,1374.04,5892.31,0
1/21/2018 23:30,88.6856,1367.95,5896.15,0
1/21/2018 23:35,88.728,1372.38,5892.31,0
1/21/2018 23:40,88.6856,1370.44,5896.15,0
1/21/2018 23:45,88.6941,1367.43,5900,0
1/21/2018 23:50,88.6941,1372.74,5900,0
1/21/2018 23:55,88.7026,1370.45,5900,0
1/22/2018 0:00,88.7365,1369.13,5900,0
1/22/2018 0:05,88.7026,1369.98,5903.85,0
1/22/2018 0:10,88.7195,1366.28,5900,0
1/22/2018 0:15,88.6856,1365.23,5903.85,0
1/22/2018 0:20,88.6772,1367.29,5896.15,0
1/22/2018 0:25,88.711,1372.72,5903.85,0
1/22/2018 0:30,88.7026,1369.48,5911.54,0
1/22/2018 0:35,88.711,1372.12,5900,0
1/22/2018 0:40,88.6687,1369.83,5896.15,0
1/22/2018 0:45,88.6433,1373.65,5900,0
1/22/2018 0:50,88.6094,1369.42,5900,0
1/22/2018 0:55,88.601,1371.72,5903.85,0
1/22/2018 1:00,88.6348,1366.49,5903.85,0
1/22/2018 1:05,88.6687,1373.04,5900,0
1/22/2018 1:10,88.7534,1370.99,5911.54,0
1/22/2018 1:15,88.7026,1371.25,5919.23,0
1/22/2018 1:20,88.7873,1368,5915.38,0
1/22/2018 1:25,88.7788,1368.64,5926.92,0
1/22/2018 1:30,88.8211,1372.69,5923.08,0
1/22/2018 1:35,88.855,1368.47,5923.08,0
1/22/2018 1:40,88.8381,1368.45,5923.08,0
1/22/2018 1:45,88.8719,1365.9,5919.23,0
1/22/2018 1:50,88.8889,1372.52,5926.92,0
1/22/2018 1:55,88.9228,1368.56,5934.62,0
1/22/2018 2:00,88.8889,1367.7,5926.92,0
1/22/2018 2:05,88.8974,1368.39,5930.77,0
1/22/2018 2:10,88.9397,1373.12,5942.31,0
1/22/2018 2:15,88.9482,1369.67,5942.31,0
1/22/2018 2:20,88.9905,1373.24,5946.15,0
1/22/2018 2:25,89.0413,1367.55,5950,0
1/22/2018 2:30,89.0667,1367.5,5961.54,0
1/22/2018 2:35,89.1514,1367.33,5961.54,0
1/22/2018 2:40,89.1175,1370.56,5965.38,0
1/22/2018 2:45,89.1938,1367.57,5961.54,0
1/22/2018 2:50,89.126,1371.13,5961.54,0
1/22/2018 2:55,89.1514,1374.53,5965.38,0
1/22/2018 3:00,89.2192,1369.43,5976.92,0
1/22/2018 3:05,89.2361,1366.82,5984.62,0
1/22/2018 3:10,89.2531,1372.61,5984.62,0
1/22/2018 3:15,89.2869,1368.17,5980.77,0
1/22/2018 3:20,89.2954,1367.75,5984.62,0
1/22/2018 3:25,89.2869,1370.23,5984.62,0
1/22/2018 3:30,89.2954,1368.51,5996.15,0
1/22/2018 3:35,89.3293,1370.98,5980.77,0
1/22/2018 3:40,89.3631,1371.81,5992.31,0
1/22/2018 3:45,89.3716,1371.98,6003.85,0
1/22/2018 3:50,89.4224,1372.88,6007.69,0
1/22/2018 3:55,89.4309,1367.66,6007.69,0
1/22/2018 4:00,89.4394,1369.94,6015.38,0
1/22/2018 4:05,89.4309,1373.34,6015.38,0
1/22/2018 4:10,89.4648,1372.68,6023.08,0
1/22/2018 4:15,89.4648,1367.23,6015.38,0
1/22/2018 4:20,89.4902,1370.03,6026.92,0
1/22/2018 4:25,89.4986,1366.57,6019.23,0
1/22/2018 4:30,89.524,1370.33,6026.92,0
1/22/2018 4:35,89.5495,1370.61,6023.08,0
1/22/2018 4:40,89.5749,1368.71,6034.62,0
1/22/2018 4:45,89.6257,1369.87,6038.46,0
1/22/2018 4:50,89.6003,1374.51,6042.31,0
1/22/2018 4:55,89.6596,1368.41,6050,0
1/22/2018 5:00,89.6341,1366.45,6038.46,0
1/22/2018 5:05,89.685,1370.55,6046.15,0
1/22/2018 5:10,89.6765,1372.48,6042.31,0
1/22/2018 5:15,89.668,1372.2,6046.15,0
1/22/2018 5:20,89.7104,1372.98,6050,0
1/22/2018 5:25,89.7273,1367.02,6050,0
1/22/2018 5:30,89.7104,1369.1,6053.85,0
1/22/2018 5:35,89.7273,1371.54,6053.85,0
1/22/2018 5:40,89.7273,1372.05,6053.85,0
1/22/2018 5:45,89.7781,1369.68,6057.69,0
1/22/2018 5:50,89.7612,1370.89,6065.38,0
1/22/2018 5:55,89.7951,1368.41,6061.54,0
1/22/2018 6:00,89.7696,1365.36,6069.23,0
1/22/2018 6:05,89.7951,1372.77,6061.54,0
1/22/2018 6:10,89.8543,1369.46,6053.85,0
1/22/2018 6:15,89.8374,1366.97,6061.54,0
1/22/2018 6:20,89.9136,1370.03,6069.23,0
1/22/2018 6:25,89.9052,1372.53,6065.38,0
1/22/2018 6:30,89.8797,1371.8,6061.54,0
1/22/2018 6:35,89.956,1370.02,6073.08,0
1/22/2018 6:40,89.9814,1367.17,6065.38,0
1/22/2018 6:45,89.9644,1368.09,6073.08,0
1/22/2018 6:50,89.9814,1366.75,6076.92,0
1/22/2018 6:55,89.9814,1371.32,6080.77,0
1/22/2018 7:00,90.0237,1371.43,6084.62,0
1/22/2018 7:05,90.0491,1369.53,6076.92,0
1/22/2018 7:10,90.0576,1368.42,6084.62,0
1/22/2018 7:15,90.083,1369.2,6092.31,0
1/22/2018 7:20,90.0745,1372.15,6084.62,0
1/22/2018 7:25,90.1084,1370.64,6092.31,0
1/22/2018 7:30,90.1084,1370.22,6092.31,0
1/22/2018 7:35,90.1084,1371.46,6096.15,0
1/22/2018 7:40,90.0999,1366.98,6092.31,0
1/22/2018 7:45,90.1423,1368.93,6088.46,0
1/22/2018 7:50,90.1423,1369.37,6092.31,0
1/22/2018 7:55,90.1423,1370.47,6096.15,0
1/22/2018 8:00,90.1423,1368.8,6088.46,0
1/22/2018 8:05,90.1592,1367.96,6103.85,0
1/22/2018 8:10,90.1677,1370.61,6103.85,0
1/22/2018 8:15,90.1677,1369.24,6096.15,0
1/22/2018 8:20,90.1846,1369.43,6107.69,0
1/22/2018 8:25,90.2016,1366.58,6096.15,0
1/22/2018 8:30,90.1846,1369.79,6107.69,0
1/22/2018 8:35,90.2016,1372.36,6100,0
1/22/2018 8:40,90.1677,1371.83,6107.69,0
1/22/2018 8:45,90.2016,1368.54,6107.69,0
1/22/2018 8:50,90.1762,1372.47,6103.85,0
1/22/2018 8:55,90.2185,1369.88,6103.85,0
1/22/2018 9:00,90.2016,1369.47,6100,0
1/22/2018 9:05,90.227,1369.99,6107.69,0
1/22/2018 9:10,90.2439,1372.87,6119.23,0
1/22/2018 9:15,90.21,1370.98,6111.54,0
1/22/2018 9:20,90.21,1367.47,6115.38,0
1/22/2018 9:25,90.2439,1368.4,6103.85,0
1/22/2018 9:30,90.227,1368.89,6111.54,0
1/22/2018 9:35,90.1931,1368.42,6115.38,0
1/22/2018 9:40,90.2524,1373.19,6103.85,0
1/22/2018 9:45,90.21,1370.39,6096.15,0
1/22/2018 9:50,90.227,1368.86,6119.23,0
1/22/2018 9:55,90.1931,1367.17,6111.54,0
1/22/2018 10:00,90.1931,1367.31,6092.31,0
1/22/2018 10:05,90.1762,1366.61,6100,0
1/22/2018 10:10,90.21,1370.74,6084.62,0
1/22/2018 10:15,90.1677,1368.65,6096.15,0
1/22/2018 10:20,90.1507,1368.98,6096.15,0
