date,Thread-Gen-1.sinusoid
11/6/2018 9:10:53.000000000 PM,-45
11/6/2018 9:10:54.000000000 PM,-46
11/6/2018 9:10:55.000000000 PM,-48
11/6/2018 9:10:56.000000000 PM,-50
11/6/2018 9:10:57.000000000 PM,-51
11/6/2018 9:10:59.000000000 PM,-52
11/6/2018 9:11:00.000000000 PM,-54
11/6/2018 9:11:01.000000000 PM,-55
11/6/2018 9:11:02.000000000 PM,-57
11/6/2018 9:11:03.000000000 PM,-58
11/6/2018 9:11:04.000000000 PM,-60
11/6/2018 9:11:05.000000000 PM,-61
11/6/2018 9:11:06.000000000 PM,-62
11/6/2018 9:11:07.000000000 PM,-64
11/6/2018 9:11:08.000000000 PM,-65
11/6/2018 9:11:09.000000000 PM,-66
11/6/2018 9:11:11.000000000 PM,-68
11/6/2018 9:11:12.000000000 PM,-69
11/6/2018 9:11:13.000000000 PM,-70
11/6/2018 9:11:14.000000000 PM,-71
11/6/2018 9:11:15.000000000 PM,-73
11/6/2018 9:11:16.000000000 PM,-74
11/6/2018 9:11:17.000000000 PM,-75
11/6/2018 9:11:18.000000000 PM,-76
11/6/2018 9:11:19.000000000 PM,-77
11/6/2018 9:11:20.000000000 PM,-78
11/6/2018 9:11:21.000000000 PM,-79
11/6/2018 9:11:22.000000000 PM,-80
11/6/2018 9:11:23.000000000 PM,-81
11/6/2018 9:11:24.000000000 PM,-82
11/6/2018 9:11:25.000000000 PM,-83
11/6/2018 9:11:26.000000000 PM,-84
11/6/2018 9:11:27.000000000 PM,-85
11/6/2018 9:11:28.000000000 PM,-86
11/6/2018 9:11:29.000000000 PM,-87
11/6/2018 9:11:30.000000000 PM,-88
11/6/2018 9:11:31.000000000 PM,-89
11/6/2018 9:11:32.000000000 PM,-89
11/6/2018 9:11:33.000000000 PM,-90
11/6/2018 9:11:34.000000000 PM,-91
11/6/2018 9:11:35.000000000 PM,-92
11/6/2018 9:11:36.000000000 PM,-92
11/6/2018 9:11:37.000000000 PM,-93
11/6/2018 9:11:38.000000000 PM,-93
11/6/2018 9:11:39.000000000 PM,-94
11/6/2018 9:11:40.000000000 PM,-95
11/6/2018 9:11:41.000000000 PM,-95
11/6/2018 9:11:42.000000000 PM,-96
11/6/2018 9:11:43.000000000 PM,-96
11/6/2018 9:11:44.000000000 PM,-97
11/6/2018 9:11:45.000000000 PM,-97
11/6/2018 9:11:46.000000000 PM,-97
11/6/2018 9:11:47.000000000 PM,-98
11/6/2018 9:11:48.000000000 PM,-98
11/6/2018 9:11:49.000000000 PM,-98
11/6/2018 9:11:50.000000000 PM,-99
11/6/2018 9:11:51.000000000 PM,-99
11/6/2018 9:11:52.000000000 PM,-99
11/6/2018 9:11:53.000000000 PM,-99
11/6/2018 9:11:54.000000000 PM,-99
11/6/2018 9:11:55.000000000 PM,-99
11/6/2018 9:11:56.000000000 PM,-99
11/6/2018 9:11:57.000000000 PM,-99
11/6/2018 9:11:58.000000000 PM,-100
11/6/2018 9:11:59.000000000 PM,-99
11/6/2018 9:12:00.000000000 PM,-99
11/6/2018 9:12:01.000000000 PM,-99
11/6/2018 9:12:03.000000000 PM,-99
11/6/2018 9:12:04.000000000 PM,-99
11/6/2018 9:12:05.000000000 PM,-99
11/6/2018 9:12:06.000000000 PM,-99
11/6/2018 9:12:07.000000000 PM,-99
11/6/2018 9:12:08.000000000 PM,-98
11/6/2018 9:12:09.000000000 PM,-98
11/6/2018 9:12:10.000000000 PM,-98
11/6/2018 9:12:11.000000000 PM,-97
11/6/2018 9:12:12.000000000 PM,-97
11/6/2018 9:12:13.000000000 PM,-97
11/6/2018 9:12:14.000000000 PM,-96
11/6/2018 9:12:15.000000000 PM,-96
11/6/2018 9:12:16.000000000 PM,-95
11/6/2018 9:12:17.000000000 PM,-95
11/6/2018 9:12:18.000000000 PM,-94
11/6/2018 9:12:19.000000000 PM,-93
11/6/2018 9:12:20.000000000 PM,-93
11/6/2018 9:12:21.000000000 PM,-92
11/6/2018 9:12:22.000000000 PM,-92
11/6/2018 9:12:23.000000000 PM,-91
11/6/2018 9:12:24.000000000 PM,-90
11/6/2018 9:12:25.000000000 PM,-89
11/6/2018 9:12:26.000000000 PM,-89
11/6/2018 9:12:27.000000000 PM,-88
11/6/2018 9:12:28.000000000 PM,-87
11/6/2018 9:12:29.000000000 PM,-86
11/6/2018 9:12:30.000000000 PM,-85
11/6/2018 9:12:31.000000000 PM,-84
11/6/2018 9:12:32.000000000 PM,-83
11/6/2018 9:12:33.000000000 PM,-82
11/6/2018 9:12:34.000000000 PM,-81
11/6/2018 9:12:35.000000000 PM,-80
11/6/2018 9:12:36.000000000 PM,-79
11/6/2018 9:12:37.000000000 PM,-78
11/6/2018 9:12:38.000000000 PM,-77
11/6/2018 9:12:39.000000000 PM,-76
11/6/2018 9:12:40.000000000 PM,-75
11/6/2018 9:12:41.000000000 PM,-74
11/6/2018 9:12:42.000000000 PM,-73
11/6/2018 9:12:43.000000000 PM,-71
11/6/2018 9:12:44.000000000 PM,-70
11/6/2018 9:12:45.000000000 PM,-69
11/6/2018 9:12:46.000000000 PM,-68
11/6/2018 9:12:47.000000000 PM,-66
11/6/2018 9:12:49.000000000 PM,-65
11/6/2018 9:12:50.000000000 PM,-64
11/6/2018 9:12:51.000000000 PM,-62
11/6/2018 9:12:52.000000000 PM,-61
11/6/2018 9:12:53.000000000 PM,-60
11/6/2018 9:12:54.000000000 PM,-58
11/6/2018 9:12:55.000000000 PM,-57
11/6/2018 9:12:56.000000000 PM,-55
11/6/2018 9:12:57.000000000 PM,-54
11/6/2018 9:12:58.000000000 PM,-52
11/6/2018 9:12:59.000000000 PM,-51
11/6/2018 9:13:00.000000000 PM,-50
11/6/2018 9:13:01.000000000 PM,-48
11/6/2018 9:13:02.000000000 PM,-46
11/6/2018 9:13:03.000000000 PM,-45
11/6/2018 9:13:04.000000000 PM,-43
11/6/2018 9:13:05.000000000 PM,-42
11/6/2018 9:13:06.000000000 PM,-40
11/6/2018 9:13:07.000000000 PM,-39
11/6/2018 9:13:08.000000000 PM,-37
11/6/2018 9:13:09.000000000 PM,-35
11/6/2018 9:13:10.000000000 PM,-34
11/6/2018 9:13:11.000000000 PM,-32
11/6/2018 9:13:12.000000000 PM,-30
11/6/2018 9:13:13.000000000 PM,-29
11/6/2018 9:13:14.000000000 PM,-27
11/6/2018 9:13:15.000000000 PM,-25
11/6/2018 9:13:16.000000000 PM,-24
11/6/2018 9:13:17.000000000 PM,-22
11/6/2018 9:13:18.000000000 PM,-20
11/6/2018 9:13:19.000000000 PM,-19
11/6/2018 9:13:20.000000000 PM,-17
11/6/2018 9:13:21.000000000 PM,-15
11/6/2018 9:13:22.000000000 PM,-13
11/6/2018 9:13:23.000000000 PM,-12
11/6/2018 9:13:24.000000000 PM,-10
11/6/2018 9:13:25.000000000 PM,-8
11/6/2018 9:13:26.000000000 PM,-6
11/6/2018 9:13:27.000000000 PM,-5
11/6/2018 9:13:28.000000000 PM,-3
11/6/2018 9:13:29.000000000 PM,-1
11/6/2018 9:13:30.000000000 PM,3
11/6/2018 9:13:32.000000000 PM,5
11/6/2018 9:13:33.000000000 PM,6
11/6/2018 9:13:34.000000000 PM,8
11/6/2018 9:13:35.000000000 PM,10
11/6/2018 9:13:36.000000000 PM,12
11/6/2018 9:13:37.000000000 PM,13
11/6/2018 9:13:38.000000000 PM,15
11/6/2018 9:13:39.000000000 PM,17
11/6/2018 9:13:40.000000000 PM,19
11/6/2018 9:13:41.000000000 PM,20
11/6/2018 9:13:42.000000000 PM,22
11/6/2018 9:13:43.000000000 PM,24
11/6/2018 9:13:44.000000000 PM,25
11/6/2018 9:13:45.000000000 PM,27
11/6/2018 9:13:46.000000000 PM,29
11/6/2018 9:13:47.000000000 PM,30
11/6/2018 9:13:48.000000000 PM,32
11/6/2018 9:13:49.000000000 PM,34
11/6/2018 9:13:50.000000000 PM,35
11/6/2018 9:13:51.000000000 PM,37
11/6/2018 9:13:52.000000000 PM,39
11/6/2018 9:13:53.000000000 PM,40
11/6/2018 9:13:54.000000000 PM,42
11/6/2018 9:13:55.000000000 PM,43
11/6/2018 9:13:56.000000000 PM,45
11/6/2018 9:13:57.000000000 PM,46
11/6/2018 9:13:58.000000000 PM,48
11/6/2018 9:13:59.000000000 PM,49
11/6/2018 9:14:00.000000000 PM,51
11/6/2018 9:14:01.000000000 PM,52
11/6/2018 9:14:02.000000000 PM,54
11/6/2018 9:14:03.000000000 PM,55
11/6/2018 9:14:04.000000000 PM,57
11/6/2018 9:14:05.000000000 PM,58
11/6/2018 9:14:06.000000000 PM,60
11/6/2018 9:14:07.000000000 PM,61
11/6/2018 9:14:08.000000000 PM,62
11/6/2018 9:14:09.000000000 PM,64
11/6/2018 9:14:10.000000000 PM,65
11/6/2018 9:14:11.000000000 PM,66
11/6/2018 9:14:13.000000000 PM,68
11/6/2018 9:14:14.000000000 PM,69
11/6/2018 9:14:15.000000000 PM,70
11/6/2018 9:14:16.000000000 PM,71
11/6/2018 9:14:17.000000000 PM,73
11/6/2018 9:14:18.000000000 PM,74
11/6/2018 9:14:19.000000000 PM,75
11/6/2018 9:14:20.000000000 PM,76
11/6/2018 9:14:21.000000000 PM,77
11/6/2018 9:14:22.000000000 PM,78
11/6/2018 9:14:23.000000000 PM,79
11/6/2018 9:14:24.000000000 PM,80
11/6/2018 9:14:25.000000000 PM,81
11/6/2018 9:14:26.000000000 PM,82
11/6/2018 9:14:27.000000000 PM,83
11/6/2018 9:14:28.000000000 PM,84
11/6/2018 9:14:29.000000000 PM,85
11/6/2018 9:14:30.000000000 PM,86
11/6/2018 9:14:31.000000000 PM,87
11/6/2018 9:14:32.000000000 PM,88
11/6/2018 9:14:33.000000000 PM,89
11/6/2018 9:14:34.000000000 PM,89
11/6/2018 9:14:35.000000000 PM,90
11/6/2018 9:14:36.000000000 PM,91
11/6/2018 9:14:37.000000000 PM,92
11/6/2018 9:14:39.000000000 PM,92
11/6/2018 9:14:40.000000000 PM,93
11/6/2018 9:14:41.000000000 PM,93
11/6/2018 9:14:42.000000000 PM,94
11/6/2018 9:14:43.000000000 PM,95
11/6/2018 9:14:44.000000000 PM,95
11/6/2018 9:14:45.000000000 PM,96
11/6/2018 9:14:46.000000000 PM,96
11/6/2018 9:14:47.000000000 PM,97
11/6/2018 9:14:48.000000000 PM,97
11/6/2018 9:14:49.000000000 PM,97
11/6/2018 9:14:50.000000000 PM,98
11/6/2018 9:14:51.000000000 PM,98
11/6/2018 9:14:52.000000000 PM,98
11/6/2018 9:14:53.000000000 PM,99
11/6/2018 9:14:54.000000000 PM,99
11/6/2018 9:14:55.000000000 PM,99
11/6/2018 9:14:56.000000000 PM,99
11/6/2018 9:14:57.000000000 PM,99
11/6/2018 9:14:58.000000000 PM,99
11/6/2018 9:14:59.000000000 PM,99
11/6/2018 9:15:00.000000000 PM,99
11/6/2018 9:15:01.000000000 PM,100
11/6/2018 9:15:02.000000000 PM,99
11/6/2018 9:15:03.000000000 PM,99
11/6/2018 9:15:04.000000000 PM,99
11/6/2018 9:15:05.000000000 PM,99
11/6/2018 9:15:06.000000000 PM,99
11/6/2018 9:15:07.000000000 PM,99
11/6/2018 9:15:08.000000000 PM,99
11/6/2018 9:15:09.000000000 PM,99
11/6/2018 9:15:10.000000000 PM,98
11/6/2018 9:15:11.000000000 PM,98
11/6/2018 9:15:12.000000000 PM,98
11/6/2018 9:15:13.000000000 PM,97
11/6/2018 9:15:14.000000000 PM,97
11/6/2018 9:15:15.000000000 PM,97
11/6/2018 9:15:16.000000000 PM,96
11/6/2018 9:15:17.000000000 PM,96
11/6/2018 9:15:18.000000000 PM,95
11/6/2018 9:15:19.000000000 PM,95
11/6/2018 9:15:20.000000000 PM,94
11/6/2018 9:15:21.000000000 PM,93
11/6/2018 9:15:22.000000000 PM,93
11/6/2018 9:15:24.000000000 PM,92
11/6/2018 9:15:25.000000000 PM,92
11/6/2018 9:15:26.000000000 PM,91
11/6/2018 9:15:27.000000000 PM,90
11/6/2018 9:15:28.000000000 PM,89
11/6/2018 9:15:29.000000000 PM,89
11/6/2018 9:15:30.000000000 PM,88
11/6/2018 9:15:31.000000000 PM,87
11/6/2018 9:15:32.000000000 PM,86
11/6/2018 9:15:33.000000000 PM,85
11/6/2018 9:15:34.000000000 PM,84
11/6/2018 9:15:35.000000000 PM,83
11/6/2018 9:15:36.000000000 PM,82
11/6/2018 9:15:37.000000000 PM,81
11/6/2018 9:15:38.000000000 PM,80
11/6/2018 9:15:39.000000000 PM,79
11/6/2018 9:15:40.000000000 PM,78
11/6/2018 9:15:41.000000000 PM,77
11/6/2018 9:15:42.000000000 PM,76
11/6/2018 9:15:43.000000000 PM,75
11/6/2018 9:15:44.000000000 PM,74
11/6/2018 9:15:45.000000000 PM,73
11/6/2018 9:15:46.000000000 PM,71
11/6/2018 9:15:47.000000000 PM,70
11/6/2018 9:15:48.000000000 PM,69
11/6/2018 9:15:49.000000000 PM,68
11/6/2018 9:15:50.000000000 PM,66
11/6/2018 9:15:51.000000000 PM,65
11/6/2018 9:15:52.000000000 PM,64
11/6/2018 9:15:53.000000000 PM,62
11/6/2018 9:15:54.000000000 PM,61
11/6/2018 9:15:55.000000000 PM,60
11/6/2018 9:15:56.000000000 PM,58
11/6/2018 9:15:57.000000000 PM,57
11/6/2018 9:15:58.000000000 PM,55
11/6/2018 9:15:59.000000000 PM,54
11/6/2018 9:16:00.000000000 PM,52
11/6/2018 9:16:01.000000000 PM,51
11/6/2018 9:16:02.000000000 PM,49
11/6/2018 9:16:03.000000000 PM,48
11/6/2018 9:16:04.000000000 PM,46
11/6/2018 9:16:05.000000000 PM,45
11/6/2018 9:16:06.000000000 PM,43
11/6/2018 9:16:07.000000000 PM,42
11/6/2018 9:16:08.000000000 PM,40
11/6/2018 9:16:10.000000000 PM,39
11/6/2018 9:16:11.000000000 PM,37
11/6/2018 9:16:12.000000000 PM,35
11/6/2018 9:16:13.000000000 PM,34
11/6/2018 9:16:14.000000000 PM,32
11/6/2018 9:16:15.000000000 PM,30
11/6/2018 9:16:16.000000000 PM,29
11/6/2018 9:16:17.000000000 PM,27
11/6/2018 9:16:18.000000000 PM,25
11/6/2018 9:16:19.000000000 PM,24
11/6/2018 9:16:20.000000000 PM,22
11/6/2018 9:16:21.000000000 PM,20
11/6/2018 9:16:22.000000000 PM,19
11/6/2018 9:16:23.000000000 PM,17
11/6/2018 9:16:24.000000000 PM,15
11/6/2018 9:16:25.000000000 PM,13
11/6/2018 9:16:26.000000000 PM,12
11/6/2018 9:16:27.000000000 PM,10
11/6/2018 9:16:28.000000000 PM,8
11/6/2018 9:16:29.000000000 PM,6
11/6/2018 9:16:30.000000000 PM,5
11/6/2018 9:16:31.000000000 PM,3
11/6/2018 9:16:32.000000000 PM,1
11/6/2018 9:16:33.000000000 PM,0
11/6/2018 9:16:34.000000000 PM,-1
11/6/2018 9:16:35.000000000 PM,-3
11/6/2018 9:16:36.000000000 PM,-5
11/6/2018 9:16:37.000000000 PM,-6
11/6/2018 9:16:38.000000000 PM,-8
11/6/2018 9:16:39.000000000 PM,-10
11/6/2018 9:16:40.000000000 PM,-12
11/6/2018 9:16:41.000000000 PM,-13
11/6/2018 9:16:42.000000000 PM,-15
11/6/2018 9:16:43.000000000 PM,-17
11/6/2018 9:16:44.000000000 PM,-19
11/6/2018 9:16:45.000000000 PM,-20
11/6/2018 9:16:46.000000000 PM,-22
11/6/2018 9:16:47.000000000 PM,-24
11/6/2018 9:16:48.000000000 PM,-25
11/6/2018 9:16:49.000000000 PM,-27
11/6/2018 9:16:50.000000000 PM,-29
11/6/2018 9:16:51.000000000 PM,-30
11/6/2018 9:16:53.000000000 PM,-32
11/6/2018 9:16:54.000000000 PM,-34
11/6/2018 9:16:55.000000000 PM,-35
11/6/2018 9:16:56.000000000 PM,-37
11/6/2018 9:16:57.000000000 PM,-39
11/6/2018 9:16:58.000000000 PM,-40
11/6/2018 9:16:59.000000000 PM,-42
11/6/2018 9:17:00.000000000 PM,-43
11/6/2018 9:17:01.000000000 PM,-45
11/6/2018 9:17:02.000000000 PM,-46
11/6/2018 9:17:03.000000000 PM,-48
11/6/2018 9:17:04.000000000 PM,-50
11/6/2018 9:17:05.000000000 PM,-51
11/6/2018 9:17:06.000000000 PM,-52
11/6/2018 9:17:07.000000000 PM,-54
11/6/2018 9:17:08.000000000 PM,-55
11/6/2018 9:17:09.000000000 PM,-57
11/6/2018 9:17:10.000000000 PM,-58
11/6/2018 9:17:11.000000000 PM,-60
11/6/2018 9:17:12.000000000 PM,-61
11/6/2018 9:17:13.000000000 PM,-62
11/6/2018 9:17:14.000000000 PM,-64
11/6/2018 9:17:15.000000000 PM,-65
11/6/2018 9:17:16.000000000 PM,-66
11/6/2018 9:17:17.000000000 PM,-68
11/6/2018 9:17:18.000000000 PM,-69
11/6/2018 9:17:19.000000000 PM,-70
11/6/2018 9:17:20.000000000 PM,-71
11/6/2018 9:17:21.000000000 PM,-73
11/6/2018 9:17:22.000000000 PM,-74
11/6/2018 9:17:23.000000000 PM,-75
11/6/2018 9:17:24.000000000 PM,-76
11/6/2018 9:17:25.000000000 PM,-77
11/6/2018 9:17:26.000000000 PM,-78
11/6/2018 9:17:27.000000000 PM,-79
11/6/2018 9:17:28.000000000 PM,-80
11/6/2018 9:17:29.000000000 PM,-81
11/6/2018 9:17:30.000000000 PM,-82
11/6/2018 9:17:31.000000000 PM,-83
11/6/2018 9:17:32.000000000 PM,-84
11/6/2018 9:17:33.000000000 PM,-85
11/6/2018 9:17:34.000000000 PM,-86
11/6/2018 9:17:35.000000000 PM,-87
11/6/2018 9:17:36.000000000 PM,-88
11/6/2018 9:17:38.000000000 PM,-89
11/6/2018 9:17:39.000000000 PM,-89
11/6/2018 9:17:40.000000000 PM,-90
11/6/2018 9:17:41.000000000 PM,-91
11/6/2018 9:17:42.000000000 PM,-92
11/6/2018 9:17:43.000000000 PM,-92
11/6/2018 9:17:44.000000000 PM,-93
11/6/2018 9:17:45.000000000 PM,-93
11/6/2018 9:17:46.000000000 PM,-94
11/6/2018 9:17:47.000000000 PM,-95
11/6/2018 9:17:48.000000000 PM,-95
11/6/2018 9:17:49.000000000 PM,-96
11/6/2018 9:17:50.000000000 PM,-96
11/6/2018 9:17:51.000000000 PM,-97
11/6/2018 9:17:52.000000000 PM,-97
11/6/2018 9:17:53.000000000 PM,-97
11/6/2018 9:17:54.000000000 PM,-98
11/6/2018 9:17:55.000000000 PM,-98
11/6/2018 9:17:56.000000000 PM,-98
11/6/2018 9:17:57.000000000 PM,-99
11/6/2018 9:17:58.000000000 PM,-99
11/6/2018 9:17:59.000000000 PM,-99
11/6/2018 9:18:00.000000000 PM,-99
11/6/2018 9:18:01.000000000 PM,-99
11/6/2018 9:18:02.000000000 PM,-99
11/6/2018 9:18:03.000000000 PM,-99
11/6/2018 9:18:04.000000000 PM,-99
11/6/2018 9:18:05.000000000 PM,-100
11/6/2018 9:18:06.000000000 PM,-99
11/6/2018 9:18:07.000000000 PM,-99
11/6/2018 9:18:08.000000000 PM,-99
11/6/2018 9:18:09.000000000 PM,-99
11/6/2018 9:18:10.000000000 PM,-99
11/6/2018 9:18:11.000000000 PM,-99
11/6/2018 9:18:12.000000000 PM,-99
11/6/2018 9:18:13.000000000 PM,-99
11/6/2018 9:18:14.000000000 PM,-98
11/6/2018 9:18:15.000000000 PM,-98
11/6/2018 9:18:16.000000000 PM,-98
11/6/2018 9:18:17.000000000 PM,-97
11/6/2018 9:18:18.000000000 PM,-97
11/6/2018 9:18:19.000000000 PM,-97
11/6/2018 9:18:20.000000000 PM,-96
11/6/2018 9:18:22.000000000 PM,-96
11/6/2018 9:18:23.000000000 PM,-95
11/6/2018 9:18:24.000000000 PM,-95
11/6/2018 9:18:25.000000000 PM,-94
11/6/2018 9:18:26.000000000 PM,-93
11/6/2018 9:18:27.000000000 PM,-93
11/6/2018 9:18:28.000000000 PM,-92
11/6/2018 9:18:29.000000000 PM,-92
11/6/2018 9:18:30.000000000 PM,-91
11/6/2018 9:18:31.000000000 PM,-90
11/6/2018 9:18:32.000000000 PM,-89
11/6/2018 9:18:33.000000000 PM,-89
11/6/2018 9:18:34.000000000 PM,-88
11/6/2018 9:18:35.000000000 PM,-87
11/6/2018 9:18:36.000000000 PM,-86
11/6/2018 9:18:37.000000000 PM,-85
11/6/2018 9:18:38.000000000 PM,-84
11/6/2018 9:18:39.000000000 PM,-83
11/6/2018 9:18:40.000000000 PM,-82
11/6/2018 9:18:41.000000000 PM,-81
11/6/2018 9:18:42.000000000 PM,-80
11/6/2018 9:18:43.000000000 PM,-79
11/6/2018 9:18:44.000000000 PM,-78
11/6/2018 9:18:45.000000000 PM,-77
11/6/2018 9:18:46.000000000 PM,-76
11/6/2018 9:18:47.000000000 PM,-75
11/6/2018 9:18:48.000000000 PM,-74
11/6/2018 9:18:49.000000000 PM,-73
11/6/2018 9:18:50.000000000 PM,-71
11/6/2018 9:18:51.000000000 PM,-70
11/6/2018 9:18:52.000000000 PM,-69
11/6/2018 9:18:53.000000000 PM,-68
11/6/2018 9:18:54.000000000 PM,-66
11/6/2018 9:18:55.000000000 PM,-65
11/6/2018 9:18:56.000000000 PM,-64
11/6/2018 9:18:57.000000000 PM,-62
11/6/2018 9:18:58.000000000 PM,-61
11/6/2018 9:18:59.000000000 PM,-60
11/6/2018 9:19:00.000000000 PM,-58
11/6/2018 9:19:01.000000000 PM,-57
11/6/2018 9:19:02.000000000 PM,-55
11/6/2018 9:19:03.000000000 PM,-54
11/6/2018 9:19:04.000000000 PM,-52
11/6/2018 9:19:05.000000000 PM,-51
11/6/2018 9:19:06.000000000 PM,-50
11/6/2018 9:19:07.000000000 PM,-48
11/6/2018 9:19:08.000000000 PM,-46
11/6/2018 9:19:09.000000000 PM,-45
11/6/2018 9:19:11.000000000 PM,-43
11/6/2018 9:19:12.000000000 PM,-42
11/6/2018 9:19:13.000000000 PM,-40
11/6/2018 9:19:14.000000000 PM,-39
11/6/2018 9:19:15.000000000 PM,-37
11/6/2018 9:19:16.000000000 PM,-35
11/6/2018 9:19:17.000000000 PM,-34
11/6/2018 9:19:18.000000000 PM,-32
11/6/2018 9:19:19.000000000 PM,-30
11/6/2018 9:19:20.000000000 PM,-29
11/6/2018 9:19:21.000000000 PM,-27
11/6/2018 9:19:22.000000000 PM,-25
11/6/2018 9:19:23.000000000 PM,-24
11/6/2018 9:19:24.000000000 PM,-22
11/6/2018 9:19:25.000000000 PM,-20
11/6/2018 9:19:26.000000000 PM,-19
11/6/2018 9:19:27.000000000 PM,-17
11/6/2018 9:19:28.000000000 PM,-15
11/6/2018 9:19:29.000000000 PM,-13
11/6/2018 9:19:30.000000000 PM,-12
11/6/2018 9:19:31.000000000 PM,-10
11/6/2018 9:19:32.000000000 PM,-8
11/6/2018 9:19:33.000000000 PM,-6
11/6/2018 9:19:34.000000000 PM,-5
11/6/2018 9:19:35.000000000 PM,-3
11/6/2018 9:19:36.000000000 PM,-1
11/6/2018 9:19:37.000000000 PM,3
11/6/2018 9:19:38.000000000 PM,5
11/6/2018 9:19:39.000000000 PM,6
11/6/2018 9:19:40.000000000 PM,8
11/6/2018 9:19:41.000000000 PM,10
11/6/2018 9:19:42.000000000 PM,12
11/6/2018 9:19:43.000000000 PM,13
11/6/2018 9:19:44.000000000 PM,15
11/6/2018 9:19:45.000000000 PM,17
11/6/2018 9:19:46.000000000 PM,19
11/6/2018 9:19:47.000000000 PM,20
11/6/2018 9:19:48.000000000 PM,22
11/6/2018 9:19:49.000000000 PM,24
11/6/2018 9:19:50.000000000 PM,25
11/6/2018 9:19:51.000000000 PM,27
11/6/2018 9:19:52.000000000 PM,29
11/6/2018 9:19:53.000000000 PM,30
11/6/2018 9:19:54.000000000 PM,32
11/6/2018 9:19:55.000000000 PM,34
11/6/2018 9:19:56.000000000 PM,35
11/6/2018 9:19:57.000000000 PM,37
11/6/2018 9:19:58.000000000 PM,39
11/6/2018 9:19:59.000000000 PM,40
11/6/2018 9:20:00.000000000 PM,42
11/6/2018 9:20:01.000000000 PM,43
11/6/2018 9:20:03.000000000 PM,45
11/6/2018 9:20:04.000000000 PM,46
11/6/2018 9:20:05.000000000 PM,48
11/6/2018 9:20:06.000000000 PM,49
11/6/2018 9:20:07.000000000 PM,51
11/6/2018 9:20:08.000000000 PM,52
11/6/2018 9:20:09.000000000 PM,54
11/6/2018 9:20:10.000000000 PM,55
11/6/2018 9:20:11.000000000 PM,57
11/6/2018 9:20:12.000000000 PM,58
11/6/2018 9:20:13.000000000 PM,60
11/6/2018 9:20:14.000000000 PM,61
11/6/2018 9:20:15.000000000 PM,62
11/6/2018 9:20:16.000000000 PM,64
11/6/2018 9:20:17.000000000 PM,65
11/6/2018 9:20:18.000000000 PM,66
11/6/2018 9:20:19.000000000 PM,68
11/6/2018 9:20:20.000000000 PM,69
11/6/2018 9:20:21.000000000 PM,70
11/6/2018 9:20:22.000000000 PM,71
11/6/2018 9:20:23.000000000 PM,73
11/6/2018 9:20:24.000000000 PM,74
11/6/2018 9:20:25.000000000 PM,75
11/6/2018 9:20:26.000000000 PM,76
11/6/2018 9:20:27.000000000 PM,77
11/6/2018 9:20:28.000000000 PM,78
11/6/2018 9:20:29.000000000 PM,79
11/6/2018 9:20:30.000000000 PM,80
11/6/2018 9:20:31.000000000 PM,81
11/6/2018 9:20:32.000000000 PM,82
11/6/2018 9:20:33.000000000 PM,83
11/6/2018 9:20:34.000000000 PM,84
11/6/2018 9:20:36.000000000 PM,85
11/6/2018 9:20:37.000000000 PM,86
11/6/2018 9:20:38.000000000 PM,87
11/6/2018 9:20:39.000000000 PM,88
11/6/2018 9:20:40.000000000 PM,89
11/6/2018 9:20:41.000000000 PM,89
11/6/2018 9:20:42.000000000 PM,90
11/6/2018 9:20:43.000000000 PM,91
11/6/2018 9:20:44.000000000 PM,92
11/6/2018 9:20:45.000000000 PM,92
11/6/2018 9:20:46.000000000 PM,93
11/6/2018 9:20:47.000000000 PM,93
11/6/2018 9:20:48.000000000 PM,94
11/6/2018 9:20:49.000000000 PM,95
11/6/2018 9:20:50.000000000 PM,95
11/6/2018 9:20:51.000000000 PM,96
11/6/2018 9:20:52.000000000 PM,96
11/6/2018 9:20:53.000000000 PM,97
11/6/2018 9:20:54.000000000 PM,97
11/6/2018 9:20:55.000000000 PM,97
11/6/2018 9:20:56.000000000 PM,98
11/6/2018 9:20:57.000000000 PM,98
11/6/2018 9:20:58.000000000 PM,98
11/6/2018 9:20:59.000000000 PM,99
11/6/2018 9:21:00.000000000 PM,99
11/6/2018 9:21:01.000000000 PM,99
11/6/2018 9:21:02.000000000 PM,99
11/6/2018 9:21:03.000000000 PM,99
11/6/2018 9:21:04.000000000 PM,99
11/6/2018 9:21:05.000000000 PM,99
11/6/2018 9:21:06.000000000 PM,99
11/6/2018 9:21:07.000000000 PM,100
11/6/2018 9:21:08.000000000 PM,99
11/6/2018 9:21:10.000000000 PM,99
11/6/2018 9:21:11.000000000 PM,99
11/6/2018 9:21:12.000000000 PM,99
11/6/2018 9:21:13.000000000 PM,99
11/6/2018 9:21:14.000000000 PM,99
11/6/2018 9:21:15.000000000 PM,99
11/6/2018 9:21:16.000000000 PM,99
11/6/2018 9:21:17.000000000 PM,98
11/6/2018 9:21:18.000000000 PM,98
11/6/2018 9:21:19.000000000 PM,98
11/6/2018 9:21:20.000000000 PM,97
11/6/2018 9:21:21.000000000 PM,97
11/6/2018 9:21:22.000000000 PM,97
11/6/2018 9:21:23.000000000 PM,96
11/6/2018 9:21:24.000000000 PM,96
11/6/2018 9:21:25.000000000 PM,95
11/6/2018 9:21:26.000000000 PM,95
11/6/2018 9:21:27.000000000 PM,94
11/6/2018 9:21:28.000000000 PM,93
